"ID","os","ProtocolId","within.day","ScriptName","day.of.week","RunTimestamp","SubmissionTimestamp","HOW","nPEOPLE","WHOM","d1.da.fare","d2.veloce","d3.multitask","d4.intensa","c1.cambiare","c2.come","c3.tempo","OCS","t1.rilassato.teso","e1.stanco.sveglio","v2.soddisfatto.insoddisfatto","t2.agitato.calmo","e2.pieno.privodenergia","v3.positivo.negativo","t3.nervoso.tranquillo","e3.affaticato.fresco","WHAT","v1.male.bene","PSi","event1.negativi","event2.intensity.n","event3.positivi","event4.intensity.p","Drugs"
"ABLM1923","Android","ProtocolWorkF",3,"Survey Lavoro",1,2018-12-03 13:29:15.067,2018-12-03 13:32:16.782,"Alcomputer","0","Nessuno","5","4","2","4","2","1","2","Nessunadiquestecondizoni","5","5","4","4","4","4","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",4,"Survey Lavoro",1,2018-12-03 14:57:28.063,2018-12-03 15:00:08.401,"Alcomputer","0","Nessuno","5","6","3","5","2","2","2","Regoleeprocedureorganizzative","5","3","4","3","4","4","2","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",5,"Survey Lavoro",1,2018-12-03 16:30:09.072,2018-12-03 16:44:38.837,"Alcomputer","0","Nessuno","5","5","2","4","1","1","2","Regoleeprocedureorganizzative","4","4","4","4","3","4","5","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",6,"Survey Lavoro",1,2018-12-03 18:07:20.066,2018-12-03 18:12:50.987,"Alcomputer","0","Nessuno","5","6","4","5","1","2","2","Regoleeprocedureorganizzative","5","2","3","4","5","5","5","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",1,"Survey Mattina",3,2018-12-05 09:15:00.457,2018-12-05 09:17:02.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","4","6","2","3","5","6",NA,"5","Nessunodiquestisintomi","1","1","1","1","No"
"ABLM1923","Android","ProtocolWorkF",2,"Survey Lavoro",3,2018-12-05 10:28:24.059,2018-12-05 10:30:51.902,"Condocumenticartacei","0","Nessuno","5","5","3","5","1","1","1","Nessunadiquestecondizoni","4","5","4","3","3","4","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","4",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",3,"Survey Lavoro",3,2018-12-05 12:02:11.067,2018-12-05 12:14:47.497,"Condocumenticartacei","0","Nessuno","5","5","2","3","2","2","2","Regoleeprocedureorganizzative","5","3","5","4","4","4","3","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",4,"Survey Lavoro",3,2018-12-05 13:20:28.028,2018-12-05 13:23:01.567,"Alcomputer","0","Nessuno","4","4","2","4","2","1","1","Regoleeprocedureorganizzative","5","3","4","4","4","3","4","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",5,"Survey Lavoro",3,2018-12-05 14:51:06.032,2018-12-05 14:52:51.215,"Alcomputer","0","Nessuno","4","5","4","5","2","2","2","Regoleeprocedureorganizzative","5","2","4","4","4","4","3","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",6,"Survey Lavoro",3,2018-12-05 16:28:15.429,2018-12-05 16:30:24.349,"Alcomputer","0","Nessuno","5","5","3","5","2","1","1","Regoleeprocedureorganizzative","5","2","4","4","5","4","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",1,"Survey Mattina",5,2018-12-07 09:15:00.690,2018-12-07 09:16:57.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","5","5","5","4","4",NA,"4","Nessunodiquestisintomi","3","4","1","1","Sì"
"ABLM1923","Android","ProtocolWorkF",2,"Survey Lavoro",5,2018-12-07 10:31:28.844,2018-12-07 10:33:04.925,"Alcomputer","0","Nessuno","4","5","4","5","1","1","2","Nessunadiquestecondizoni","4","2","4","4","4","2","4","2","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",3,"Survey Lavoro",5,2018-12-07 11:56:35.714,2018-12-07 11:58:29.244,"Alcomputer","0","Nessuno","5","5","5","5","5","2","3","Regoleeprocedureorganizzative","4","2","4","4","5","2","3","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",4,"Survey Lavoro",5,2018-12-07 14:51:54.383,2018-12-07 14:54:35.990,"Condocumenticartacei","0","Nessuno","4","5","3","5","1","1","1","Regoleeprocedureorganizzative","5","2","4","4","5","3","4","2","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","3",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",5,"Survey Lavoro",5,2018-12-07 16:23:55.875,2018-12-07 16:29:25.390,"Alcomputer","0","Nessuno","5","4","3","5","1","2","2","Regoleeprocedureorganizzative","4","4","4","4","4","4","4","4","ALTRO","4",NA,NA,NA,NA,NA,NA
"ABLM1923","Android","ProtocolWorkF",7,"Survey Mattina",1,2018-12-10 09:15:00.583,2018-12-10 09:24:07.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","5","6","2","2","6","6",NA,"6","Nessunodiquestisintomi","2","1","1","1","No"
"AC78","Android","ProtocolWorkM",1,"Survey Lavoro",1,2019-09-30 12:26:23.606,2019-09-30 12:35:26.102,"Alcomputer,Condocumenticartacei","0","Nessuno","4","2","5","3","7","7","7","Interruzioni","6","6","5","4","4","4","3","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"AC78","Android","ProtocolWorkM",1,"Survey Mattina",5,2019-10-04 08:15:01.100,2019-10-04 09:05:08.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6","4","4","3","3","5","4",NA,"7","Nessunodiquestisintomi","1","1","1","1","No"
"AC78","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-10-04 09:36:10.486,2019-10-04 09:40:08.058,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","4","4","4","4","4","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","4",NA,NA,NA,NA,NA,NA
"AC78","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-10-04 11:04:58.952,2019-10-04 11:08:43.298,"Altelefono","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","3","4","4","5","4","4","6","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",1,"Survey Mattina",3,2019-01-23 09:15:00.309,2019-01-23 09:26:16.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5","4","6","3","2","6","6",NA,"6","Nessunodiquestisintomi","1","1","2","1","No"
"ACLS1955 ","Android","ProtocolWorkF",2,"Survey Lavoro",3,2019-01-23 10:36:06.312,2019-01-23 10:40:15.172,"Alcomputer","0","Nessuno","3","2","5","2","6","7","7","Inadeguatoaiutodapartedialtrepersone","2","3","4","6","3","5","6","5","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",3,"Survey Lavoro",3,2019-01-23 12:00:02.410,2019-01-23 12:03:24.985,"Alcomputer","0","Nessuno","4","2","3","2","7","7","7","Regoleeprocedureorganizzative","3","5","4","6","3","4","7","6","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",4,"Survey Lavoro",3,2019-01-23 15:08:13.313,2019-01-23 15:22:14.208,"Videoconferenzaes.Skype","2","Colleghi","4","2","4","2","7","7","7","Nessunadiquestecondizoni","2","3","3","6","4","4","6","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",5,"Survey Lavoro",3,2019-01-23 16:38:12.877,2019-01-23 16:39:21.332,"Alcomputer","0","Nessuno","2","2","2","2","7","7","7","Nessunadiquestecondizoni","2","3","4","7","5","5","7","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",1,"Survey Mattina",5,2019-01-25 09:15:00.348,2019-01-25 09:24:54.320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","4","6","2","3","6","5",NA,"6","Nessunodiquestisintomi","1","1","1","1","No"
"ACLS1955 ","Android","ProtocolWorkF",2,"Survey Lavoro",5,2019-01-25 10:29:15.840,2019-01-25 10:34:03.435,"Alcomputer","0","Nessuno","2","2","1","2","7","7","7","Nessunadiquestecondizoni","2","6","2","6","2","6","6","6","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",3,"Survey Lavoro",5,2019-01-25 12:06:45.254,2019-01-25 12:08:48.669,"Alcomputer","0","Nessuno","4","4","4","2","7","7","7","Nessunadiquestecondizoni","2","4","2","7","3","6","6","6","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","6",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",4,"Survey Lavoro",5,2019-01-25 13:40:00.218,2019-01-25 13:55:54.237,"Alcomputer","0","Nessuno","4","2","2","2","7","7","7","Regoleeprocedureorganizzative","2","2","4","7","5","4","7","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",5,"Survey Lavoro",5,2019-01-25 14:53:15.565,2019-01-25 14:54:42.975,"Altelefono","1","Altro","2","2","2","2","7","7","7","Nessunadiquestecondizoni","5","3","6","5","6","3","3","3","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",6,"Survey Lavoro",5,2019-01-25 16:33:15.541,2019-01-25 16:34:23.959,"Alcomputer","0","Nessuno","2","2","2","2","7","7","7","Nessunadiquestecondizoni","3","2","4","7","6","3","7","2","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",7,"Survey Lavoro",5,2019-01-25 18:03:15.705,2019-01-25 18:08:28.236,"Altro","0","Nessuno","3","4","2","2","7","7","7","Inadeguateapparecchiature,strumentioforniture","1","2","4","7","5","5","7","2","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","6",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",1,"Survey Lavoro",1,2019-01-28 13:43:17.348,2019-01-28 13:49:23.482,"Alcomputer","0","Nessuno","2","2","2","2","7","7","7","Nessunadiquestecondizoni","2","2","4","6","5","5","6","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"ACLS1955 ","Android","ProtocolWorkF",2,"Survey Lavoro",1,2019-01-28 18:03:17.234,2019-01-28 18:09:37.252,"Altro","0","Nessuno","1","1","1","1","1","7","7","Regoleeprocedureorganizzative,Inadeguatoaiutodapartedialtrepersone","5","2","7","3","7","2","3","2","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","3",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",1,"Survey Mattina",5,2019-01-18 09:15:00.247,2019-01-18 09:20:12.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7","7","7","1","1","6","7",NA,"7","Nessunodiquestisintomi","1","1","5","5","No"
"Adfcr49","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-01-18 10:26:05.276,2019-01-18 10:32:45.035,"Facciaafaccia/oralmente","3","Colleghi","4","3","4","4","4","4","4","Interruzioni","5","4","4","4","3","5","5","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","4",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-01-18 12:09:48.274,2019-01-18 12:23:40.149,"Altelefono","0","Nessuno","6","2","2","6","1","2","2","Nessunadiquestecondizoni","5","2","4","4","4","6","5","2","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","3",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",4,"Survey Lavoro",5,2019-01-18 15:03:04.100,2019-01-18 15:05:19.657,"Alcomputer,Altelefono","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","3","5","4","4","3","4","5","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",5,"Survey Lavoro",5,2019-01-18 16:28:03.743,2019-01-18 16:31:46.647,"Facciaafaccia/oralmente,Alcomputer","4","Colleghi,Sottoposti","4","5","4","4","4","4","4","Nessunadiquestecondizoni","5","2","5","4","4","4","4","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",6,"Survey Lavoro",5,2019-01-18 18:03:03.775,2019-01-18 18:20:13.328,"Facciaafaccia/oralmente,Alcomputer","0","Nessuno","4","4","4",NA,NA,NA,NA,NA,"4","4","4","4","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","3",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",1,"Survey Mattina",1,2019-01-21 09:18:37.341,2019-01-21 09:28:15.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","3","3","5","4","3","3",NA,"3","Maldistomacoonausea,Diarrea","3","3","2","2","Sì"
"Adfcr49","Android","ProtocolWorkM",2,"Survey Lavoro",1,2019-01-21 10:23:37.116,2019-01-21 10:27:28.538,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Interruzioni","4","3","5","3","4","3","4","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","3",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",3,"Survey Lavoro",1,2019-01-21 12:03:37.341,2019-01-21 12:07:07.547,"Altelefono","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","2","5","4","4","4","4","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"Adfcr49","Android","ProtocolWorkM",4,"Survey Lavoro",1,2019-01-21 17:58:40.289,2019-01-21 18:13:24.987,"Facciaafaccia/oralmente,Condocumenticartacei","6","Colleghi","6","6","3","4","4","4","4","Inadeguatoaiutodapartedialtrepersone","5","1","4","4","7","3","2","1","ALTRO,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","2",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",1,"Survey Mattina",1,2019-05-06 08:15:23.598,2019-05-06 08:17:07.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","6","3","3","6","6","3","5",NA,"4","Nessunodiquestisintomi","5","3","1","1","No"
"Adms1967","iOS","ProtocolWorkF",2,"Survey Lavoro",1,2019-05-06 09:44:01.140,2019-05-06 09:46:46.689,"Alcomputer","1","Colleghi","5","4","4","5","4","7","6","Inadeguatoaiutodapartedialtrepersone","5","6","6","5","1","3","4","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",3,"Survey Lavoro",1,2019-05-06 11:01:39.480,2019-05-06 11:03:32.511,"Alcomputer","1","Colleghi","4","4","6","4","5","7","6","Interruzioni","5","6","5","3","2","4","4","6","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","6",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",4,"Survey Lavoro",1,2019-05-06 12:37:18.744,2019-05-06 12:39:59.464,"Facciaafaccia/oralmente,Altro","0","Nessuno","4","4","2","3",NA,NA,NA,NA,"6","4","4","4","5","6","6","5","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","7",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",1,"Survey Lavoro",3,2019-05-08 09:35:38.531,2019-05-08 09:38:26.795,"Altro","2","Nessuno,Familiari/amici","2","3","3","4","7","5","6","Nessunadiquestecondizoni","2","4","4","6","5","7","6","6","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","7",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",2,"Survey Lavoro",3,2019-05-08 17:07:37.985,2019-05-08 17:08:53.088,"Facciaafaccia/oralmente","1","Colleghi","4","5","5","6","6","7","5","Nessunadiquestecondizoni","5","5","6","6","4","6","5","5","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,ALTRO","5",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",1,"Survey Mattina",5,2019-05-10 08:15:02.420,2019-05-10 08:16:51.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","4","5","4","5","3","5",NA,"5","Dolorimestruali,Malditesta,Vertigini","2","2","2","2","No"
"Adms1967","iOS","ProtocolWorkF",2,"Survey Lavoro",5,2019-05-10 11:05:26.673,2019-05-10 11:07:45.320,"Alcomputer","0","Nessuno","4","4","5","5","5","7","6","Nessunadiquestecondizoni","3","5","4","5","4","5","5","5","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",3,"Survey Lavoro",5,2019-05-10 12:41:27.680,2019-05-10 12:42:24.179,"Alcomputer","0","Nessuno","3","3","3","2","7","7","7","Interruzioni","5","5","5","5","3","5","5","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",4,"Survey Lavoro",5,2019-05-10 14:01:04.710,2019-05-10 14:02:17.639,"Facciaafaccia/oralmente","2","Sottoposti","4","4","5","5","7","7","6","Nessunadiquestecondizoni","3","3","3","5","3","6","5","4","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","7",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",5,"Survey Lavoro",5,2019-05-10 17:10:02.247,2019-05-10 17:11:03.162,"Facciaafaccia/oralmente","2","Sottoposti","5","6","6","2","4","7","6","Nessunadiquestecondizoni","2","6","3","5","4","6","5","6","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","5",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",3,"Survey Mattina",3,2019-05-15 08:15:40.658,2019-05-15 08:16:51.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","3","5","4","3","6","5",NA,"6","Nessunodiquestisintomi","2","2","2","2","No"
"Adms1967","iOS","ProtocolWorkF",4,"Survey Lavoro",3,2019-05-15 10:59:44.526,2019-05-15 11:01:17.338,"Alcomputer","0","Nessuno","3","2","2","2","2","3","2","Nessunadiquestecondizoni","2","6","5","5","3","5","6","6","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",5,"Survey Lavoro",3,2019-05-15 14:08:56.270,2019-05-15 14:09:56.846,"Alcomputer","0","Nessuno","4","5","5","5","5","5","5","Interruzioni","3","5","6","4","3","2","3","5","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","6",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",6,"Survey Lavoro",3,2019-05-15 15:22:11.274,2019-05-15 15:25:30.499,"Alcomputer","1","Sottoposti","3","4","4","4","7","7","7","Interruzioni","3","6","3","5","3","5","3","6","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"Adms1967","iOS","ProtocolWorkF",7,"Survey Lavoro",3,2019-05-15 17:05:03.635,2019-05-15 17:06:01.597,"Facciaafaccia/oralmente","2","Sottoposti","4","3","3","3","6","6","6","Interruzioni","3","4","6","6","6","6","6","3","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"ADMV1965","iOS","ProtocolWorkM",1,"Survey Mattina",1,2019-06-24 08:18:10.743,2019-06-24 08:19:59.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","4","4","4","7","5","4","5",NA,"5","Nessunodiquestisintomi","1","1","1","1","No"
"ADMV1965","iOS","ProtocolWorkM",2,"Survey Lavoro",1,2019-06-24 09:26:42.621,2019-06-24 09:28:10.236,"Alcomputer","70","Colleghi","5","5","5","5","3","3","3","Regoleeprocedureorganizzative","4","4","4","4","3","4","4","3","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"ADMV1965","iOS","ProtocolWorkM",3,"Survey Lavoro",1,2019-06-24 10:58:48.958,2019-06-24 11:00:37.390,"Altelefono","70","Colleghi","6","6","6","6","2","2","2","Regoleeprocedureorganizzative","4","4","4","4","4","4","3","2","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"ADMV1965","iOS","ProtocolWorkM",4,"Survey Lavoro",1,2019-06-24 12:21:44.287,2019-06-24 12:23:18.624,"Altelefono","70","Colleghi","4","4","4","4","4","4","4","Regoleeprocedureorganizzative","4","4","4","4","4","4","4","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"ADMV1965","iOS","ProtocolWorkM",5,"Survey Lavoro",1,2019-06-24 15:31:13.801,2019-06-24 15:31:54.149,"Altelefono","70","Colleghi","6","6","6","6",NA,NA,NA,NA,"4","4","4","4","4","4","4","7","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
